geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	meanRawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
ENSG00000000006	S24.tsv	0.846076070952622	1	0.34	0.07	33	43.27	43.75	41.59	75.56	FALSE	1	0	601
ENSG00000000006	S25.tsv	0.444490952739232	1	0.84	0.2	48	43.27	48.27	41.59	75.56	FALSE	1	0	601.5
ENSG00000000006	S26.tsv	0.407846952573974	1	-1.05	-0.32	21	43.27	33.06	41.59	75.56	FALSE	1	0	601
ENSG00000000006	S27.tsv	0.869234948946307	1	-0.16	-0.08	39	43.27	39.58	41.59	75.56	FALSE	1	0	601
ENSG00000000006	S28.tsv	0.890824227631839	1	0.23	0.03	71	43.27	42.74	41.59	75.56	FALSE	1	0	601
ENSG00000000006	S29.tsv	0.532339618080044	1	0.77	0.18	37	43.27	47.62	41.59	75.56	FALSE	1	0	601.5
ENSG00000000006	S30.tsv	0.469447391670918	1	-0.78	-0.25	31	43.27	34.98	41.59	75.56	FALSE	1	0	601
ENSG00000000007	S01.tsv	0.97582937616647	1	0.21	0.03	23	14.37	13.92	13.58	1000	FALSE	1	0	601
ENSG00000000007	S02.tsv	0.48297978223905	1	-0.73	-0.31	14	14.37	10.88	13.58	1000	FALSE	1	0	601.5
ENSG00000000007	S03.tsv	0.658583630414409	1	0.57	0.15	22	14.37	15.25	13.58	1000	FALSE	1	0	601
ENSG00000000007	S04.tsv	0.170870721586765	1	-1.31	-0.51	15	14.37	9.38	13.58	1000	FALSE	1	0	601
ENSG00000000007	S05.tsv	1	1	0.18	0.02	8	14.37	13.8	13.58	1000	FALSE	1	0	601
ENSG00000000007	S06.tsv	0.520204469553194	1	-0.6	-0.26	17	14.37	11.28	13.58	1000	FALSE	0	0	601
ENSG00000000007	S07.tsv	1	1	0.07	-0.02	14	14.37	13.41	13.58	1000	FALSE	1	0	601.5
ENSG00000000007	S08.tsv	0.853487824632747	1	0.42	0.1	13	14.37	14.74	13.58	1000	FALSE	1	0	601.5
ENSG00000000007	S09.tsv	0.242103471312878	1	-1.32	-0.52	11	14.37	9.28	13.58	1000	FALSE	1	0	601
ENSG00000000007	S10.tsv	0.59472567670221	1	-0.63	-0.27	12	14.37	11.15	13.58	1000	FALSE	1	0	601
ENSG00000000007	S11.tsv	0.238734591016873	1	1.19	0.38	23	14.37	17.94	13.58	1000	FALSE	1	0	601.5
ENSG00000000007	S12.tsv	1	1	0.16	0.01	24	14.37	13.72	13.58	1000	FALSE	0	0	601
ENSG00000000007	S13.tsv	0.934667712953316	1	0.35	0.08	10	14.37	14.47	13.58	1000	FALSE	1	0	601
ENSG00000000007	S14.tsv	0.261062514350881	1	-1.5	-0.58	8	14.37	8.78	13.58	1000	FALSE	1	0	601
ENSG00000000007	S15.tsv	1	1	0.22	0.03	12	14.37	13.94	13.58	1000	FALSE	1	0	601
ENSG00000000007	S16.tsv	0.378533374545787	1	1.01	0.31	19	14.37	17.15	13.58	1000	FALSE	1	0	601.5
ENSG00000000007	S17.tsv	0.816726651796879	1	0.48	0.12	13	14.37	14.94	13.58	1000	FALSE	0	0	601
ENSG00000000007	S18.tsv	0.172037273637464	1	1.6	0.52	16	14.37	20.1	13.58	1000	FALSE	0	0	601
ENSG00000000007	S19.tsv	0.276149297224088	1	-1.99	-0.75	4	14.37	7.34	13.58	1000	FALSE	1	0	602
ENSG00000000007	S20.tsv	0.902420699317424	1	0.34	0.07	15	14.37	14.39	13.58	1000	FALSE	1	0	601
ENSG00000000007	S21.tsv	0.67533293766403	1	-0.73	-0.31	7	14.37	10.73	13.58	1000	FALSE	0	0	601
ENSG00000000007	S22.tsv	0.299627165226154	1	-1.74	-0.66	5	14.37	8.01	13.58	1000	FALSE	1	0	601
ENSG00000000007	S23.tsv	0.621681562232809	1	0.72	0.21	15	14.37	15.91	13.58	1000	FALSE	1	0	601
ENSG00000000007	S24.tsv	0.751278120403934	1	0.7	0.2	8	14.37	15.97	13.58	1000	FALSE	1	0	601
ENSG00000000007	S25.tsv	0.020785651433594	1	2.28	0.76	22	14.37	23.86	13.58	1000	FALSE	1	0	601.5
ENSG00000000007	S26.tsv	0.680320282056648	1	-0.51	-0.23	12	14.37	11.52	13.58	1000	FALSE	1	0	601
ENSG00000000007	S27.tsv	0.814819898776822	1	0.43	0.11	17	14.37	14.73	13.58	1000	FALSE	1	0	601
ENSG00000000007	S28.tsv	0.260019984219132	1	1.07	0.33	27	14.37	17.34	13.58	1000	FALSE	1	0	601
ENSG00000000007	S29.tsv	0.902587042320902	1	-0.17	-0.11	14	14.37	12.6	13.58	1000	FALSE	1	0	601.5
ENSG00000000007	S30.tsv	0.551736034332946	1	-0.73	-0.31	11	14.37	10.84	13.58	1000	FALSE	1	0	601
ENSG00000000008	S01.tsv	0.0353509635629993	1	-1.98	-0.93	16	24.77	12.26	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S02.tsv	0.864166742156966	1	-0.14	-0.12	23	24.77	22.04	23.99	31.76	FALSE	1	0	601.5
ENSG00000000008	S03.tsv	0.84794126170576	1	-0.17	-0.13	21	24.77	21.83	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S04.tsv	0.963771291227775	1	0.19	0.02	23	24.77	24.41	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S05.tsv	0.686307694588425	1	-0.39	-0.23	17	24.77	20.29	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S06.tsv	0.801943933322814	1	0.32	0.08	36	24.77	25.49	23.99	31.76	FALSE	0	0	601
ENSG00000000008	S07.tsv	0.810750993315827	1	-0.2	-0.15	22	24.77	21.59	23.99	31.76	FALSE	1	0	601.5
ENSG00000000008	S08.tsv	0.485887923974906	1	0.78	0.28	20	24.77	29.56	23.99	31.76	FALSE	1	0	601.5
ENSG00000000008	S09.tsv	0.61200113667105	1	0.53	0.18	33	24.77	27.24	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S10.tsv	0.428666832950901	1	0.74	0.27	37	24.77	29.04	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S11.tsv	0.657686217513662	1	0.5	0.16	28	24.77	26.99	23.99	31.76	FALSE	1	0	601.5
ENSG00000000008	S12.tsv	0.46276972399153	1	-0.62	-0.33	23	24.77	18.93	23.99	31.76	FALSE	0	0	601
ENSG00000000008	S13.tsv	0.873648478213196	1	-0.1	-0.1	29	24.77	22.3	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S14.tsv	0.0674106426096918	1	-2.06	-0.96	9	24.77	11.69	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S15.tsv	0.489515569892023	1	-0.53	-0.29	30	24.77	19.51	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S16.tsv	0.43759735388895	1	0.74	0.27	34	24.77	29.08	23.99	31.76	FALSE	1	0	601.5
ENSG00000000008	S17.tsv	1	1	0.13	0	18	24.77	24	23.99	31.76	FALSE	0	0	601
ENSG00000000008	S18.tsv	0.45806460018661	1	-0.81	-0.41	12	24.77	17.66	23.99	31.76	FALSE	0	0	601
ENSG00000000008	S19.tsv	0.155185816189375	1	-1.48	-0.71	12	24.77	14.23	23.99	31.76	FALSE	1	0	602
ENSG00000000008	S20.tsv	0.699337130821589	1	0.48	0.15	24	24.77	26.77	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S21.tsv	0.243898551007883	1	0.98	0.37	46	24.77	31.28	23.99	31.76	FALSE	0	0	601
ENSG00000000008	S22.tsv	0.296695326361094	1	0.99	0.38	29	24.77	31.49	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S23.tsv	0.636648792585964	1	0.54	0.18	26	24.77	27.29	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S24.tsv	0.934614360988499	1	-0.09	-0.1	18	24.77	22.37	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S25.tsv	0.0115649587439363	1	-2.78	-1.28	9	24.77	9.29	23.99	31.76	FALSE	1	0	601.5
ENSG00000000008	S26.tsv	0.135648481782344	1	1.43	0.57	24	24.77	36.33	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S27.tsv	0.449264403891871	1	0.76	0.28	28	24.77	29.29	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S28.tsv	0.354493726861569	1	0.81	0.3	46	24.77	29.62	23.99	31.76	FALSE	1	0	601
ENSG00000000008	S29.tsv	0.728216564423884	1	0.45	0.14	23	24.77	26.53	23.99	31.76	FALSE	1	0	601.5
ENSG00000000008	S30.tsv	0.312532889128852	1	0.98	0.37	27	24.77	31.41	23.99	31.76	FALSE	1	0	601
ENSG00000000009	S01.tsv	0.747401750160773	1	0.69	0.29	4	1.6	1.76	1.35	1000	FALSE	1	0	601
ENSG00000000009	S02.tsv	0.903081967219923	1	-0.54	-0.51	1	1.6	0.74	1.35	1000	FALSE	1	0	601.5
ENSG00000000009	S03.tsv	1	1	-0.07	-0.2	1	1.6	1.05	1.35	1000	FALSE	1	0	601
ENSG00000000009	S04.tsv	0.791385559236492	1	0.77	0.34	2	1.6	2	1.35	1000	FALSE	1	0	601
ENSG00000000009	S05.tsv	1	1	0.41	0.11	1	1.6	1.59	1.35	1000	FALSE	1	0	601
ENSG00000000009	S06.tsv	1	1	0.29	0.03	3	1.6	1.4	1.35	1000	FALSE	0	0	601
ENSG00000000009	S07.tsv	0.221666615156335	1	1.69	0.94	2	1.6	4.82	1.35	1000	FALSE	1	0	601.5
ENSG00000000009	S08.tsv	0.488401580970593	1	-1.73	-1.27	0	1.6	0	1.35	1000	FALSE	1	0	601.5
ENSG00000000009	S09.tsv	0.456489308807158	1	1.16	0.6	3	1.6	2.49	1.35	1000	FALSE	1	0	601
ENSG00000000009	S10.tsv	1	1	0.27	0.02	2	1.6	1.4	1.35	1000	FALSE	1	0	601
ENSG00000000009	S11.tsv	0.851515424826602	1	0.8	0.36	1	1.6	2.46	1.35	1000	FALSE	1	0	601.5
ENSG00000000009	S12.tsv	0.667417980502764	1	-1.42	-1.07	0	1.6	0	1.35	1000	FALSE	0	0	601
ENSG00000000009	S13.tsv	0.534378575777797	1	0.96	0.47	4	1.6	2.09	1.35	1000	FALSE	1	0	601
ENSG00000000009	S14.tsv	0.844542445013077	1	-1.15	-0.9	0	1.6	0	1.35	1000	FALSE	1	0	601
ENSG00000000009	S15.tsv	0.541422901031951	1	-1.63	-1.21	0	1.6	0	1.35	1000	FALSE	1	0	601
ENSG00000000009	S16.tsv	0.278440410049368	1	1.4	0.75	4	1.6	2.76	1.35	1000	FALSE	1	0	601.5
ENSG00000000009	S17.tsv	1	1	-0.21	-0.29	1	1.6	0.95	1.35	1000	FALSE	0	0	601
ENSG00000000009	S18.tsv	1	1	-0.61	-0.55	0	1.6	0	1.35	1000	FALSE	0	0	601
ENSG00000000009	S19.tsv	1	1	-0.17	-0.27	1	1.6	0.97	1.35	1000	FALSE	1	0	602
ENSG00000000009	S20.tsv	1	1	0.18	-0.04	3	1.6	1.32	1.35	1000	FALSE	1	0	601
ENSG00000000009	S21.tsv	1	1	0.36	0.08	4	1.6	1.46	1.35	1000	FALSE	0	0	601
ENSG00000000009	S22.tsv	1	1	-0.16	-0.26	1	1.6	0.98	1.35	1000	FALSE	1	0	601
ENSG00000000009	S23.tsv	0.575792421535702	1	-1.57	-1.17	0	1.6	0	1.35	1000	FALSE	1	0	601
ENSG00000000009	S24.tsv	0.502676817878634	1	-1.7	-1.25	0	1.6	0	1.35	1000	FALSE	1	0	601
ENSG00000000009	S25.tsv	1	1	0.44	0.13	2	1.6	1.56	1.35	1000	FALSE	1	0	601.5
ENSG00000000009	S26.tsv	0.644602820690729	1	1.05	0.53	1	1.6	2.73	1.35	1000	FALSE	1	0	601
ENSG00000000009	S27.tsv	0.659467636383478	1	-1.43	-1.08	0	1.6	0	1.35	1000	FALSE	1	0	601
ENSG00000000009	S28.tsv	0.775414058098467	1	0.61	0.24	5	1.6	1.67	1.35	1000	FALSE	1	0	601
ENSG00000000009	S29.tsv	0.883979307521581	1	0.76	0.34	1	1.6	2.34	1.35	1000	FALSE	1	0	601.5
ENSG00000000009	S30.tsv	1	1	0.55	0.2	1	1.6	1.85	1.35	1000	FALSE	1	0	601
ENSG00000000010	S01.tsv	1	1	0.02	-0.02	39	26.9	25.56	25.94	1000	FALSE	1	0	601
ENSG00000000010	S02.tsv	0.762140910052683	1	0.43	0.09	30	26.9	27.8	25.94	1000	FALSE	1	0	601.5
ENSG00000000010	S03.tsv	0.835566982612277	1	0.35	0.07	28	26.9	27.37	25.94	1000	FALSE	1	0	601
ENSG00000000010	S04.tsv	0.383158118975316	1	-0.94	-0.3	21	26.9	20.95	25.94	1000	FALSE	1	0	601
ENSG00000000010	S05.tsv	0.199068480629827	1	1.56	0.42	22	26.9	35.3	25.94	1000	FALSE	1	0	601
ENSG00000000010	S06.tsv	1	1	0.04	-0.02	23	26.9	25.66	25.94	1000	FALSE	0	0	601
ENSG00000000010	S07.tsv	0.637062412945303	1	0.58	0.14	30	26.9	28.71	25.94	1000	FALSE	1	0	601.5
ENSG00000000010	S08.tsv	0.570696616664476	1	-0.78	-0.25	15	26.9	21.6	25.94	1000	FALSE	1	0	601.5
ENSG00000000010	S09.tsv	0.150269283224571	1	1.28	0.34	43	26.9	33.04	25.94	1000	FALSE	1	0	601
ENSG00000000010	S10.tsv	0.707317370434028	1	-0.34	-0.13	30	26.9	23.74	25.94	1000	FALSE	1	0	601
ENSG00000000010	S11.tsv	0.84576931507186	1	0.35	0.07	26	26.9	27.36	25.94	1000	FALSE	1	0	601.5
ENSG00000000010	S12.tsv	0.365301020368446	1	0.94	0.24	34	26.9	30.86	25.94	1000	FALSE	0	0	601
ENSG00000000010	S13.tsv	0.246182819590831	1	-1.14	-0.36	24	26.9	20.13	25.94	1000	FALSE	1	0	601
ENSG00000000010	S14.tsv	0.303826735313763	1	-1.22	-0.38	17	26.9	19.72	25.94	1000	FALSE	1	0	601
ENSG00000000010	S15.tsv	0.929461798473671	1	-0.07	-0.05	35	26.9	25.11	25.94	1000	FALSE	1	0	601
ENSG00000000010	S16.tsv	1	1	0.04	-0.02	31	26.9	25.69	25.94	1000	FALSE	1	0	601.5
ENSG00000000010	S17.tsv	0.962354004521771	1	0.2	0.03	27	26.9	26.55	25.94	1000	FALSE	0	0	601
ENSG00000000010	S18.tsv	0.867625122449459	1	0.34	0.07	22	26.9	27.35	25.94	1000	FALSE	0	0	601
ENSG00000000010	S19.tsv	0.657902607187039	1	0.57	0.13	29	26.9	28.61	25.94	1000	FALSE	1	0	602
ENSG00000000010	S20.tsv	0.664139264651973	1	0.63	0.15	22	26.9	29.02	25.94	1000	FALSE	1	0	601
ENSG00000000010	S21.tsv	0.460911632894165	1	-0.6	-0.2	35	26.9	22.54	25.94	1000	FALSE	0	0	601
ENSG00000000010	S22.tsv	0.213862151956073	1	1.32	0.35	30	26.9	33.4	25.94	1000	FALSE	1	0	601
ENSG00000000010	S23.tsv	0.0724040634664734	1	-2.29	-0.68	13	26.9	15.71	25.94	1000	FALSE	1	0	601
ENSG00000000010	S24.tsv	0.965801235775686	1	-0.1	-0.06	21	26.9	24.94	25.94	1000	FALSE	1	0	601
ENSG00000000010	S25.tsv	0.189565099227777	1	1.43	0.38	28	26.9	34.2	25.94	1000	FALSE	1	0	601.5
ENSG00000000010	S26.tsv	0.413718030580111	1	-1.11	-0.35	14	26.9	20.15	25.94	1000	FALSE	1	0	601
ENSG00000000010	S27.tsv	0.674649739396502	1	0.52	0.12	32	26.9	28.34	25.94	1000	FALSE	1	0	601
ENSG00000000010	S28.tsv	0.895950947043588	1	0.22	0.04	51	26.9	26.65	25.94	1000	FALSE	1	0	601
ENSG00000000010	S29.tsv	0.0537319990591505	1	-2.63	-0.78	11	26.9	14.57	25.94	1000	FALSE	1	0	601.5
ENSG00000000010	S30.tsv	0.808399826465806	1	0.41	0.09	24	26.9	27.71	25.94	1000	FALSE	1	0	601
ENSG00000000011	S01.tsv	0.685165073246176	1	-0.38	-0.18	31	32	27.65	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S02.tsv	0.586902331064444	1	-0.56	-0.24	25	32	26.42	31.35	39.8	FALSE	1	0	601.5
ENSG00000000011	S03.tsv	0.181708272659813	1	1.26	0.4	47	32	41.78	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S04.tsv	0.119205945814254	1	1.46	0.48	45	32	44.01	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S05.tsv	0.0748015082050973	1	1.78	0.59	34	32	47.87	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S06.tsv	0.988567011741351	1	0	-0.04	39	32	30.48	31.35	39.8	FALSE	0	0	601
ENSG00000000011	S07.tsv	0.607960055759822	1	0.58	0.16	38	32	35.27	31.35	39.8	FALSE	1	0	601.5
ENSG00000000011	S08.tsv	0.607143796416957	1	0.66	0.19	25	32	35.99	31.35	39.8	FALSE	1	0	601.5
ENSG00000000011	S09.tsv	0.245681358806065	1	1.1	0.35	49	32	40.12	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S10.tsv	0.185000008241926	1	1.26	0.4	46	32	41.76	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S11.tsv	0.975988349103834	1	-0.02	-0.05	35	32	30.31	31.35	39.8	FALSE	1	0	601.5
ENSG00000000011	S12.tsv	0.376890922029939	1	0.86	0.26	51	32	37.74	31.35	39.8	FALSE	0	0	601
ENSG00000000011	S13.tsv	0.517091309399886	1	-0.61	-0.26	31	32	26.1	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S14.tsv	0.614188837149413	1	-0.52	-0.23	25	32	26.68	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S15.tsv	0.154410447096179	1	-1.41	-0.54	26	32	21.3	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S16.tsv	0.836827194749889	1	0.3	0.06	41	32	32.83	31.35	39.8	FALSE	1	0	601.5
ENSG00000000011	S17.tsv	0.63905402032134	1	-0.56	-0.24	18	32	26.32	31.35	39.8	FALSE	0	0	601
ENSG00000000011	S18.tsv	0.707305050025362	1	-0.43	-0.19	21	32	27.28	31.35	39.8	FALSE	0	0	601
ENSG00000000011	S19.tsv	0.888878828099709	1	-0.16	-0.1	24	32	29.2	31.35	39.8	FALSE	1	0	602
ENSG00000000011	S20.tsv	0.269458435493663	1	-1.16	-0.45	22	32	22.65	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S21.tsv	0.439172532351926	1	0.79	0.24	45	32	37.09	31.35	39.8	FALSE	0	0	601
ENSG00000000011	S22.tsv	0.812987870580307	1	-0.22	-0.12	31	32	28.78	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S23.tsv	1	1	0.03	-0.03	31	32	30.64	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S24.tsv	0.157639804402777	1	1.43	0.46	35	32	43.7	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S25.tsv	0.0758532073415371	1	-1.92	-0.72	19	32	18.62	31.35	39.8	FALSE	1	0	601.5
ENSG00000000011	S26.tsv	0.927517640196071	1	-0.12	-0.08	23	32	29.52	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S27.tsv	0.476203632495289	1	-0.77	-0.32	21	32	24.96	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S28.tsv	0.991271062941008	1	0.01	-0.04	40	32	30.52	31.35	39.8	FALSE	1	0	601
ENSG00000000011	S29.tsv	0.776447438105422	1	-0.29	-0.14	27	32	28.3	31.35	39.8	FALSE	1	0	601.5
ENSG00000000011	S30.tsv	0.0397895868153014	1	-2.38	-0.88	15	32	16.5	31.35	39.8	FALSE	1	0	601
ENSG00000000012	S01.tsv	0.843888785279887	1	0.37	0.1	15	12.77	13.31	12.36	1000	FALSE	1	0	601
ENSG00000000012	S02.tsv	0.0798372740339257	1	-2.59	-1.08	4	12.77	5.18	12.36	1000	FALSE	1	0	601.5
ENSG00000000012	S03.tsv	0.859505510033581	1	-0.2	-0.13	14	12.77	11.26	12.36	1000	FALSE	1	0	601
ENSG00000000012	S04.tsv	1	1	-0.12	-0.1	8	12.77	11.46	12.36	1000	FALSE	1	0	601
ENSG00000000012	S05.tsv	0.650875373209056	1	0.75	0.25	9	12.77	15.02	12.36	1000	FALSE	1	0	601
ENSG00000000012	S06.tsv	0.230642419374095	1	-1.15	-0.51	12	12.77	8.49	12.36	1000	FALSE	0	0	601
ENSG00000000012	S07.tsv	0.371450262596747	1	-1.03	-0.46	9	12.77	8.73	12.36	1000	FALSE	1	0	601.5
ENSG00000000012	S08.tsv	0.206949724246734	1	-1.99	-0.84	4	12.77	6.22	12.36	1000	FALSE	1	0	601.5
ENSG00000000012	S09.tsv	0.640567523119998	1	-0.45	-0.23	14	12.77	10.45	12.36	1000	FALSE	1	0	601
ENSG00000000012	S10.tsv	0.607879066683724	1	0.61	0.2	18	12.77	14.27	12.36	1000	FALSE	1	0	601
ENSG00000000012	S11.tsv	0.507994630488096	1	0.8	0.27	15	12.77	15.1	12.36	1000	FALSE	1	0	601.5
ENSG00000000012	S12.tsv	0.765433407469422	1	0.48	0.14	14	12.77	13.74	12.36	1000	FALSE	0	0	601
ENSG00000000012	S13.tsv	0.369548292266093	1	1.05	0.37	14	12.77	16.31	12.36	1000	FALSE	1	0	601
ENSG00000000012	S14.tsv	0.854995613632876	1	0.32	0.08	21	12.77	13.07	12.36	1000	FALSE	1	0	601
ENSG00000000012	S15.tsv	0.498970594989511	1	-1.02	-0.45	6	12.77	8.65	12.36	1000	FALSE	1	0	601
ENSG00000000012	S16.tsv	0.498509002436074	1	0.75	0.25	18	12.77	14.86	12.36	1000	FALSE	1	0	601.5
ENSG00000000012	S17.tsv	0.893178499977755	1	-0.21	-0.13	11	12.77	11.2	12.36	1000	FALSE	0	0	601
ENSG00000000012	S18.tsv	1	1	0.19	0.03	15	12.77	12.61	12.36	1000	FALSE	0	0	601
ENSG00000000012	S19.tsv	0.928012395512088	1	-0.17	-0.11	11	12.77	11.34	12.36	1000	FALSE	1	0	602
ENSG00000000012	S20.tsv	0.485791493186775	1	0.72	0.24	21	12.77	14.71	12.36	1000	FALSE	1	0	601
ENSG00000000012	S21.tsv	0.98230377583039	1	-0.05	-0.07	15	12.77	11.76	12.36	1000	FALSE	0	0	601
ENSG00000000012	S22.tsv	0.0897405446947379	1	-2.01	-0.85	7	12.77	6.46	12.36	1000	FALSE	1	0	601
ENSG00000000012	S23.tsv	0.621347619743766	1	0.68	0.22	13	12.77	14.62	12.36	1000	FALSE	1	0	601
ENSG00000000012	S24.tsv	0.668210931252501	1	0.62	0.2	13	12.77	14.34	12.36	1000	FALSE	1	0	601
ENSG00000000012	S25.tsv	0.243835321096309	1	1.24	0.45	16	12.77	17.22	12.36	1000	FALSE	1	0	601.5
ENSG00000000012	S26.tsv	0.86521992932974	1	-0.24	-0.14	11	12.77	11.08	12.36	1000	FALSE	1	0	601
ENSG00000000012	S27.tsv	0.0997109354653513	1	1.8	0.67	14	12.77	20.49	12.36	1000	FALSE	1	0	601
ENSG00000000012	S28.tsv	1	1	0.18	0.02	18	12.77	12.57	12.36	1000	FALSE	1	0	601
ENSG00000000012	S29.tsv	0.592723565839986	1	0.7	0.23	14	12.77	14.68	12.36	1000	FALSE	1	0	601.5
ENSG00000000012	S30.tsv	1	1	-0.04	-0.06	9	12.77	11.76	12.36	1000	FALSE	1	0	601
ENSG00000000013	S01.tsv	0.0963825086232939	1	1.83	0.67	14	10.2	16.53	9.71	1000	FALSE	1	0	601
ENSG00000000013	S02.tsv	0.132551455646119	1	-2.38	-1.06	3	10.2	4.05	9.71	1000	FALSE	1	0	601.5
ENSG00000000013	S03.tsv	0.651241154256831	1	0.65	0.19	16	10.2	11.38	9.71	1000	FALSE	1	0	601
ENSG00000000013	S04.tsv	0.437336156833347	1	-1.02	-0.5	6	10.2	6.69	9.71	1000	FALSE	1	0	601
ENSG00000000013	S05.tsv	0.708104388731521	1	-0.5	-0.29	7	10.2	7.92	9.71	1000	FALSE	1	0	601
ENSG00000000013	S06.tsv	0.99321017474559	1	0.3	0.04	11	10.2	10.24	9.71	1000	FALSE	0	0	601
ENSG00000000013	S07.tsv	0.833707533874211	1	0.46	0.11	14	10.2	10.75	9.71	1000	FALSE	1	0	601.5
ENSG00000000013	S08.tsv	0.690986805374812	1	-0.67	-0.35	5	10.2	7.43	9.71	1000	FALSE	1	0	601.5
ENSG00000000013	S09.tsv	0.532373745309207	1	-0.71	-0.37	8	10.2	7.45	9.71	1000	FALSE	1	0	601
ENSG00000000013	S10.tsv	0.5788455404204	1	0.79	0.25	13	10.2	11.94	9.71	1000	FALSE	1	0	601
ENSG00000000013	S11.tsv	0.63458605843107	1	0.68	0.2	15	10.2	11.51	9.71	1000	FALSE	1	0	601.5
ENSG00000000013	S12.tsv	0.330279712574564	1	1.33	0.47	10	10.2	14.26	9.71	1000	FALSE	0	0	601
ENSG00000000013	S13.tsv	0.386567336703324	1	1.13	0.39	12	10.2	13.29	9.71	1000	FALSE	1	0	601
ENSG00000000013	S14.tsv	0.936034957104627	1	0.32	0.05	18	10.2	10.29	9.71	1000	FALSE	1	0	601
ENSG00000000013	S15.tsv	0.929810979647795	1	0.36	0.07	13	10.2	10.43	9.71	1000	FALSE	1	0	601
ENSG00000000013	S16.tsv	0.959216071255718	1	-0.05	-0.1	11	10.2	9.2	9.71	1000	FALSE	1	0	601.5
ENSG00000000013	S17.tsv	1	1	-0.06	-0.1	7	10.2	9.13	9.71	1000	FALSE	0	0	601
ENSG00000000013	S18.tsv	0.695973215834994	1	-0.52	-0.29	7	10.2	7.88	9.71	1000	FALSE	0	0	601
ENSG00000000013	S19.tsv	1	1	0.24	0.02	11	10.2	10.07	9.71	1000	FALSE	1	0	602
ENSG00000000013	S20.tsv	0.53027116931678	1	-0.71	-0.37	8	10.2	7.44	9.71	1000	FALSE	1	0	601
ENSG00000000013	S21.tsv	0.305510746390594	1	-1.19	-0.57	7	10.2	6.38	9.71	1000	FALSE	0	0	601
ENSG00000000013	S22.tsv	0.604007417594723	1	0.78	0.24	12	10.2	11.91	9.71	1000	FALSE	1	0	601
ENSG00000000013	S23.tsv	0.222925917861012	1	-2.02	-0.91	3	10.2	4.56	9.71	1000	FALSE	1	0	601
ENSG00000000013	S24.tsv	0.997856210120023	1	-0.04	-0.09	9	10.2	9.22	9.71	1000	FALSE	1	0	601
ENSG00000000013	S25.tsv	0.310791490753647	1	1.28	0.45	12	10.2	13.94	9.71	1000	FALSE	1	0	601.5
ENSG00000000013	S26.tsv	1	1	0.22	0.01	10	10.2	9.98	9.71	1000	FALSE	1	0	601
ENSG00000000013	S27.tsv	0.269515228673078	1	-1.5	-0.7	5	10.2	5.68	9.71	1000	FALSE	1	0	601
ENSG00000000013	S28.tsv	0.254081360176955	1	1.1	0.37	22	10.2	13.02	9.71	1000	FALSE	1	0	601
ENSG00000000013	S29.tsv	0.864848553098431	1	0.47	0.12	10	10.2	10.83	9.71	1000	FALSE	1	0	601.5
ENSG00000000013	S30.tsv	0.665061231701314	1	-0.57	-0.31	7	10.2	7.77	9.71	1000	FALSE	1	0	601
ENSG00000000014	S01.tsv	0.426588148409983	1	-1.2	-0.47	7	7.57	4.93	7.23	1000	FALSE	1	0	601
ENSG00000000014	S02.tsv	0.746843904965894	1	0.54	0.17	11	7.57	8.11	7.23	1000	FALSE	1	0	601.5
ENSG00000000014	S03.tsv	0.816844549002301	1	-0.52	-0.22	7	7.57	5.98	7.23	1000	FALSE	1	0	601
ENSG00000000014	S04.tsv	0.335742438048835	1	1	0.34	19	7.57	9.13	7.23	1000	FALSE	1	0	601
ENSG00000000014	S05.tsv	0.567436162030633	1	1.08	0.37	6	7.57	9.65	7.23	1000	FALSE	1	0	601
